stop_id,shading,heat_vulnerability_index,heat_vulnerability_label,tree_canopy_pct,lst_median,shade_coverage,shade_sources,review_status,review_source,reviewer_role,reviewed_by
4091,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4095,Unknown,5.528758,Low Vulnerability,0.427500,97.000000,Unknown,None,Unlabeled,,,
4102,Unknown,Unknown,Least Vulnerable,Unknown,Unknown,Unknown,None,Unlabeled,,,
4112,Unknown,7.010790,Moderate Vulnerability,0.404086,98.000000,Unknown,None,Unlabeled,,,
4126,Unknown,9.999784,Most Vulnerable,0.049405,105.000000,Unknown,None,Unlabeled,,,
4129,Unknown,5.762027,Low Vulnerability,0.403096,96.000000,Unknown,None,Unlabeled,,,
4130,Unknown,5.389677,Low Vulnerability,0.405819,97.000000,Unknown,None,Unlabeled,,,
4132,Unknown,5.389677,Low Vulnerability,0.405819,97.000000,Unknown,None,Unlabeled,,,
4133,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None,Unlabeled,,,
4135,Unknown,5.066517,Low Vulnerability,0.483642,96.000000,Unknown,None,Unlabeled,,,
4142,Unknown,6.071134,Moderate Vulnerability,0.233091,97.000000,Unknown,None,Unlabeled,,,
4177,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4184,Unknown,7.372457,Moderate Vulnerability,0.124856,102.000000,Unknown,None,Unlabeled,,,
4190,Unknown,7.479586,Moderate Vulnerability,0.247589,100.000000,Unknown,None,Unlabeled,,,
4196,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4213,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None,Unlabeled,,,
4217,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None,Unlabeled,,,
4219,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None,Unlabeled,,,
4222,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4228,Unknown,4.404019,Low Vulnerability,0.515109,96.000000,Unknown,None,Unlabeled,,,
4229,Unknown,6.154778,Moderate Vulnerability,0.366716,99.000000,Unknown,None,Unlabeled,,,
4231,Unknown,6.154778,Moderate Vulnerability,0.366716,99.000000,Unknown,None,Unlabeled,,,
4233,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None,Unlabeled,,,
4234,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None,Unlabeled,,,
4235,Unknown,7.372457,Moderate Vulnerability,0.124856,102.000000,Unknown,None,Unlabeled,,,
4241,Unknown,7.372457,Moderate Vulnerability,0.124856,102.000000,Unknown,None,Unlabeled,,,
4244,Unknown,8.060888,Elevated Vulnerability,0.258005,99.000000,Unknown,None,Unlabeled,,,
4247,Unknown,8.387570,Elevated Vulnerability,0.375265,97.000000,Unknown,None,Unlabeled,,,
4254,Unknown,6.943495,Moderate Vulnerability,0.262382,99.000000,Unknown,None,Unlabeled,,,
4255,Unknown,5.364192,Low Vulnerability,0.318475,95.000000,Unknown,None,Unlabeled,,,
4261,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4264,Unknown,7.134386,Moderate Vulnerability,0.213851,100.000000,Unknown,None,Unlabeled,,,
4271,Unknown,5.426995,Low Vulnerability,0.498554,96.000000,Unknown,None,Unlabeled,,,
4273,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4284,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4285,No Shade,Unknown,Unknown,Unknown,Unknown,No Shade,None,Accepted,Manual review,Project Admin,Jack Lenga
4289,Unknown,8.047136,Elevated Vulnerability,0.290515,100.000000,Unknown,None,Unlabeled,,,
4296,Unknown,6.667147,Moderate Vulnerability,0.283374,98.000000,Unknown,None,Unlabeled,,,
4298,Unknown,4.870942,Low Vulnerability,0.423570,94.000000,Unknown,None,Unlabeled,,,
4301,Unknown,6.888769,Moderate Vulnerability,0.299101,99.000000,Unknown,None,Unlabeled,,,
4304,Unknown,4.246028,Low Vulnerability,0.473824,97.000000,Unknown,None,Unlabeled,,,
4317,Unknown,5.426995,Low Vulnerability,0.498554,96.000000,Unknown,None,Unlabeled,,,
4319,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4329,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4330,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4333,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4340,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4341,Significant,7.011290,Moderate Vulnerability,0.170934,103.000000,Significant,Purpose-built,Accepted,Manual review,Project Admin,Jack Lenga
4345,Unknown,5.822485,Moderate Vulnerability,0.319283,95.000000,Unknown,None,Unlabeled,,,
4346,Unknown,7.252794,Moderate Vulnerability,0.273851,99.000000,Unknown,None,Unlabeled,,,
4347,Unknown,5.066517,Low Vulnerability,0.483642,96.000000,Unknown,None,Unlabeled,,,
4348,Unknown,7.311105,Moderate Vulnerability,0.248815,101.000000,Unknown,None,Unlabeled,,,
4350,Unknown,4.938997,Low Vulnerability,0.400135,96.000000,Unknown,None,Unlabeled,,,
4352,Unknown,6.183169,Moderate Vulnerability,0.386993,100.000000,Unknown,None,Unlabeled,,,
4356,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None,Unlabeled,,,
4357,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None,Unlabeled,,,
4360,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4361,Unknown,6.982948,Moderate Vulnerability,0.170747,102.000000,Unknown,None,Unlabeled,,,
4363,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4364,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4365,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4368,Unknown,5.791592,Moderate Vulnerability,0.383018,93.000000,Unknown,None,Unlabeled,,,
4404,Unknown,6.290887,Moderate Vulnerability,0.351766,97.000000,Unknown,None,Unlabeled,,,
4406,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4409,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None,Unlabeled,,,
4414,Unknown,5.481044,Low Vulnerability,0.279264,98.000000,Unknown,None,Unlabeled,,,
4429,Unknown,5.364192,Low Vulnerability,0.318475,95.000000,Unknown,None,Unlabeled,,,
4441,Unknown,4.662805,Low Vulnerability,0.443585,97.000000,Unknown,None,Unlabeled,,,
4445,Unknown,7.403541,Moderate Vulnerability,0.303091,100.000000,Unknown,None,Unlabeled,,,
4446,Unknown,7.403541,Moderate Vulnerability,0.303091,100.000000,Unknown,None,Unlabeled,,,
4451,Unknown,6.888769,Moderate Vulnerability,0.299101,99.000000,Unknown,None,Unlabeled,,,
4452,Unknown,5.378267,Low Vulnerability,0.382912,100.000000,Unknown,None,Unlabeled,,,
4456,Unknown,7.993709,Moderate Vulnerability,0.180105,102.000000,Unknown,None,Unlabeled,,,
4458,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4467,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4471,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4472,Unknown,6.265869,Moderate Vulnerability,0.303981,100.000000,Unknown,None,Unlabeled,,,
4478,Unknown,6.217153,Moderate Vulnerability,0.246505,99.000000,Unknown,None,Unlabeled,,,
4480,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None,Unlabeled,,,
4486,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4487,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4488,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4491,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4516,Unknown,7.703222,Moderate Vulnerability,0.112427,104.000000,Unknown,None,Unlabeled,,,
4521,Unknown,5.820812,Moderate Vulnerability,0.368005,98.000000,Unknown,None,Unlabeled,,,
4530,Unknown,7.834108,Moderate Vulnerability,0.110720,102.000000,Unknown,None,Unlabeled,,,
4531,Unknown,6.902013,Moderate Vulnerability,0.147209,99.000000,Unknown,None,Unlabeled,,,
4532,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None,Unlabeled,,,
4534,Unknown,7.010790,Moderate Vulnerability,0.404086,98.000000,Unknown,None,Unlabeled,,,
4539,Unknown,6.066650,Moderate Vulnerability,0.488399,95.000000,Unknown,None,Unlabeled,,,
4540,Unknown,6.572753,Moderate Vulnerability,0.349806,99.000000,Unknown,None,Unlabeled,,,
4541,Unknown,5.822191,Moderate Vulnerability,0.297514,97.000000,Unknown,None,Unlabeled,,,
4543,Unknown,5.906684,Low Vulnerability,0.271119,99.000000,Unknown,None,Unlabeled,,,
4551,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None,Unlabeled,,,
4552,Unknown,6.649482,Moderate Vulnerability,0.161388,100.000000,Unknown,None,Unlabeled,,,
4553,Unknown,6.649482,Moderate Vulnerability,0.161388,100.000000,Unknown,None,Unlabeled,,,
4555,Unknown,5.822191,Moderate Vulnerability,0.297514,97.000000,Unknown,None,Unlabeled,,,
4559,Unknown,4.940424,Low Vulnerability,0.557042,93.000000,Unknown,None,Unlabeled,,,
4560,Unknown,5.487713,Low Vulnerability,0.493626,96.000000,Unknown,None,Unlabeled,,,
4561,Unknown,5.473459,Low Vulnerability,0.411750,97.000000,Unknown,None,Unlabeled,,,
4563,Unknown,7.935985,Elevated Vulnerability,0.420773,97.000000,Unknown,None,Unlabeled,,,
4566,Unknown,7.184775,Moderate Vulnerability,0.401669,98.000000,Unknown,None,Unlabeled,,,
4571,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None,Unlabeled,,,
4579,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4580,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4581,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4584,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4585,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4586,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4587,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4592,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4597,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4598,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4600,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4601,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4603,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None,Unlabeled,,,
4607,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None,Unlabeled,,,
4610,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4613,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None,Unlabeled,,,
4614,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None,Unlabeled,,,
4616,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None,Unlabeled,,,
4617,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4619,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4621,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4625,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4634,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4636,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4638,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4641,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4644,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None,Unlabeled,,,
4645,Unknown,7.184348,Moderate Vulnerability,0.396592,98.000000,Unknown,None,Unlabeled,,,
4646,Unknown,7.184348,Moderate Vulnerability,0.396592,98.000000,Unknown,None,Unlabeled,,,
4651,Unknown,8.725452,Elevated Vulnerability,0.164497,100.000000,Unknown,None,Unlabeled,,,
4653,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4656,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4657,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4659,Unknown,7.499257,Moderate Vulnerability,0.253834,103.000000,Unknown,None,Unlabeled,,,
4661,Unknown,8.666753,Elevated Vulnerability,0.286279,103.000000,Unknown,None,Unlabeled,,,
4662,Unknown,7.499257,Moderate Vulnerability,0.253834,103.000000,Unknown,None,Unlabeled,,,
4663,Unknown,7.163068,Moderate Vulnerability,0.311446,101.000000,Unknown,None,Unlabeled,,,
4666,Unknown,6.483344,Moderate Vulnerability,0.314296,99.000000,Unknown,None,Unlabeled,,,
4667,Unknown,6.483344,Moderate Vulnerability,0.314296,99.000000,Unknown,None,Unlabeled,,,
4668,Unknown,5.265192,Low Vulnerability,0.434252,98.000000,Unknown,None,Unlabeled,,,
4670,Unknown,5.528758,Low Vulnerability,0.427500,97.000000,Unknown,None,Unlabeled,,,
4671,Unknown,5.426995,Low Vulnerability,0.498554,96.000000,Unknown,None,Unlabeled,,,
4682,Unknown,7.530963,Elevated Vulnerability,0.423354,99.000000,Unknown,None,Unlabeled,,,
4683,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4684,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4688,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4689,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4701,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4703,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4706,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4707,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4708,Unknown,9.999784,Most Vulnerable,0.049405,105.000000,Unknown,None,Unlabeled,,,
4719,Unknown,4.955854,Low Vulnerability,0.497326,96.000000,Unknown,None,Unlabeled,,,
4720,Unknown,5.426995,Low Vulnerability,0.498554,96.000000,Unknown,None,Unlabeled,,,
4722,Unknown,5.528758,Low Vulnerability,0.427500,97.000000,Unknown,None,Unlabeled,,,
4723,Unknown,5.528758,Low Vulnerability,0.427500,97.000000,Unknown,None,Unlabeled,,,
4724,Unknown,6.462054,Moderate Vulnerability,0.277709,100.000000,Unknown,None,Unlabeled,,,
4727,Unknown,7.499257,Moderate Vulnerability,0.253834,103.000000,Unknown,None,Unlabeled,,,
4729,Unknown,8.666753,Elevated Vulnerability,0.286279,103.000000,Unknown,None,Unlabeled,,,
4733,Unknown,6.902013,Moderate Vulnerability,0.147209,99.000000,Unknown,None,Unlabeled,,,
4735,Unknown,6.071134,Moderate Vulnerability,0.233091,97.000000,Unknown,None,Unlabeled,,,
4736,Unknown,6.071134,Moderate Vulnerability,0.233091,97.000000,Unknown,None,Unlabeled,,,
4740,Unknown,6.071134,Moderate Vulnerability,0.233091,97.000000,Unknown,None,Unlabeled,,,
4747,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4748,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4749,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4751,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4760,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4761,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4763,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4775,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4776,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4778,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4781,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4782,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4784,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4789,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4794,Unknown,6.071134,Moderate Vulnerability,0.233091,97.000000,Unknown,None,Unlabeled,,,
4795,Unknown,6.902013,Moderate Vulnerability,0.147209,99.000000,Unknown,None,Unlabeled,,,
4798,Unknown,5.960978,Moderate Vulnerability,0.059789,101.000000,Unknown,None,Unlabeled,,,
4813,Unknown,7.311105,Moderate Vulnerability,0.248815,101.000000,Unknown,None,Unlabeled,,,
4816,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None,Unlabeled,,,
4819,Unknown,7.530963,Elevated Vulnerability,0.423354,99.000000,Unknown,None,Unlabeled,,,
4828,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4830,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4831,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4849,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4850,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4858,Unknown,5.689995,Low Vulnerability,0.373076,100.000000,Unknown,None,Unlabeled,,,
4860,Unknown,5.689995,Low Vulnerability,0.373076,100.000000,Unknown,None,Unlabeled,,,
4863,Unknown,7.184348,Moderate Vulnerability,0.396592,98.000000,Unknown,None,Unlabeled,,,
4869,Unknown,9.615051,Most Vulnerable,0.156406,102.000000,Unknown,None,Unlabeled,,,
4870,Unknown,9.615051,Most Vulnerable,0.156406,102.000000,Unknown,None,Unlabeled,,,
4879,Unknown,6.843570,Moderate Vulnerability,0.160096,101.000000,Unknown,None,Unlabeled,,,
4880,Limited,7.011290,Moderate Vulnerability,0.170934,103.000000,Limited,Natural,Accepted,Manual review,Project Admin,Jack Lenga
4882,Unknown,7.232134,Moderate Vulnerability,0.239469,101.000000,Unknown,None,Unlabeled,,,
4884,Unknown,5.791592,Moderate Vulnerability,0.383018,93.000000,Unknown,None,Unlabeled,,,
4886,Unknown,9.158626,Most Vulnerable,0.278752,100.000000,Unknown,None,Unlabeled,,,
4888,Unknown,5.791592,Moderate Vulnerability,0.383018,93.000000,Unknown,None,Unlabeled,,,
4892,Unknown,4.870942,Low Vulnerability,0.423570,94.000000,Unknown,None,Unlabeled,,,
4894,Unknown,5.066517,Low Vulnerability,0.483642,96.000000,Unknown,None,Unlabeled,,,
4895,Unknown,9.906494,Most Vulnerable,0.305448,101.000000,Unknown,None,Unlabeled,,,
4906,Unknown,6.265869,Moderate Vulnerability,0.303981,100.000000,Unknown,None,Unlabeled,,,
4908,Unknown,5.591428,Low Vulnerability,0.406369,99.000000,Unknown,None,Unlabeled,,,
4909,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4910,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4911,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4912,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4913,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4914,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4915,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4916,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4917,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4919,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4920,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4921,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4923,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4924,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4925,Unknown,6.265869,Moderate Vulnerability,0.303981,100.000000,Unknown,None,Unlabeled,,,
4929,Unknown,8.378517,Elevated Vulnerability,0.242469,101.000000,Unknown,None,Unlabeled,,,
4951,Unknown,6.943495,Moderate Vulnerability,0.262382,99.000000,Unknown,None,Unlabeled,,,
4953,Unknown,8.378517,Elevated Vulnerability,0.242469,101.000000,Unknown,None,Unlabeled,,,
4959,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None,Unlabeled,,,
4963,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None,Unlabeled,,,
4964,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None,Unlabeled,,,
4965,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None,Unlabeled,,,
4966,Unknown,5.822191,Moderate Vulnerability,0.297514,97.000000,Unknown,None,Unlabeled,,,
4968,Unknown,5.822191,Moderate Vulnerability,0.297514,97.000000,Unknown,None,Unlabeled,,,
4969,Unknown,6.649482,Moderate Vulnerability,0.161388,100.000000,Unknown,None,Unlabeled,,,
4970,Unknown,6.649482,Moderate Vulnerability,0.161388,100.000000,Unknown,None,Unlabeled,,,
4971,Unknown,6.649482,Moderate Vulnerability,0.161388,100.000000,Unknown,None,Unlabeled,,,
4973,Unknown,6.649482,Moderate Vulnerability,0.161388,100.000000,Unknown,None,Unlabeled,,,
4974,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4975,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4977,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4978,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4979,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
4980,Unknown,9.158626,Most Vulnerable,0.278752,100.000000,Unknown,None,Unlabeled,,,
4981,Unknown,6.451888,Moderate Vulnerability,0.261427,98.000000,Unknown,None,Unlabeled,,,
4984,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None,Unlabeled,,,
4985,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None,Unlabeled,,,
4986,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None,Unlabeled,,,
4987,Unknown,5.791592,Moderate Vulnerability,0.383018,93.000000,Unknown,None,Unlabeled,,,
4989,Unknown,5.866855,Low Vulnerability,0.458680,98.000000,Unknown,None,Unlabeled,,,
4993,Significant,6.581797,Moderate Vulnerability,0.276428,103.000000,Significant,Purpose-built,Accepted,Manual review,Project Admin,Jack Lenga
4994,Unknown,6.461519,Moderate Vulnerability,0.229019,101.000000,Unknown,None,Unlabeled,,,
4996,Unknown,6.461519,Moderate Vulnerability,0.229019,101.000000,Unknown,None,Unlabeled,,,
4997,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None,Unlabeled,,,
4998,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None,Unlabeled,,,
4999,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5003,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5004,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5005,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5011,Unknown,6.461519,Moderate Vulnerability,0.229019,101.000000,Unknown,None,Unlabeled,,,
5013,Unknown,6.461519,Moderate Vulnerability,0.229019,101.000000,Unknown,None,Unlabeled,,,
5014,Unknown,6.461519,Moderate Vulnerability,0.229019,101.000000,Unknown,None,Unlabeled,,,
5018,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5019,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5020,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5021,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5022,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5025,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5027,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5028,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5029,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5030,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5043,Unknown,5.990742,Low Vulnerability,0.373254,98.000000,Unknown,None,Unlabeled,,,
5044,Unknown,5.066517,Low Vulnerability,0.483642,96.000000,Unknown,None,Unlabeled,,,
5045,Unknown,6.097635,Low Vulnerability,0.344494,101.000000,Unknown,None,Unlabeled,,,
5046,Unknown,6.183169,Moderate Vulnerability,0.386993,100.000000,Unknown,None,Unlabeled,,,
5047,Unknown,5.270659,Low Vulnerability,0.369216,100.000000,Unknown,None,Unlabeled,,,
5049,Unknown,6.462734,Moderate Vulnerability,0.414541,98.000000,Unknown,None,Unlabeled,,,
5050,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None,Unlabeled,,,
5051,Unknown,7.403541,Moderate Vulnerability,0.303091,100.000000,Unknown,None,Unlabeled,,,
5052,Unknown,7.403541,Moderate Vulnerability,0.303091,100.000000,Unknown,None,Unlabeled,,,
5053,Unknown,7.403541,Moderate Vulnerability,0.303091,100.000000,Unknown,None,Unlabeled,,,
5055,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5058,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5097,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5099,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5100,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5101,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
5102,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None,Unlabeled,,,
